央视频道,#genre#
安徽卫视,http://59.173.183.242:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$湖北电信酒店
安徽卫视,http://59.173.243.210:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$湖北电信酒店
安徽卫视,http://60.12.183.46:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://60.220.167.99:8082/rtp/226.0.2.145:9072
安徽卫视,http://60.220.167.99:8082/rtp/226.0.2.37:8208
安徽卫视,http://60.220.167.99:8083/rtp/226.0.2.145:9072
安徽卫视,http://60.220.167.99:8083/rtp/226.0.2.37:8208
安徽卫视,http://60.220.167.99:8085/rtp/226.0.2.145:9072
安徽卫视,http://60.220.167.99:8085/rtp/226.0.2.37:8208
安徽卫视,http://60.4.229.115:808/hls/29/index.m3u8$河北联通酒店
安徽卫视,http://60.4.229.115:808/udp/239.3.3.29:10001$河北联通酒店
安徽卫视,http://60.4.229.175:808/hls/29/index.m3u8$河北联通酒店
安徽卫视,http://60.4.229.175:808/udp/239.3.3.29:10001$河北联通酒店
安徽卫视,http://60.4.229.203:808/hls/29/index.m3u8$河北联通酒店
安徽卫视,http://60.4.229.203:808/udp/239.3.3.29:10001$河北联通酒店
安徽卫视,http://60.9.236.3:50003/hls/46/index.m3u8$河北联通酒店
安徽卫视,http://61.138.128.226:19901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通酒店
安徽卫视,http://61.173.144.157:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
安徽卫视,http://9.9.9.9/live/ahws/index.m3u8#http://9.9.9.9/live/ahws/index.m3u8$黑龙江电信酒店
安徽卫视,http://9.9.9.9/live/ahws/index.m3u8$黑龙江电信酒店
安徽卫视,http://9.9.9.9/live/ahws/index.m3u8$黑龙江电信酒店
安徽卫视,http://9.9.9.9/live/ahws/index.m3u8$黑龙江电信酒店
安徽卫视,http://biaozhun114.com/tv/ysp3.php?id=ahws
安徽卫视,http://ccmjzhao.donvc.cn/sxg/sxgs.php?id=ahwsH265_4000
安徽卫视,http://cdn.jdshipin.com:8880/ysp.php?id=ahws
安徽卫视,http://fangke.blueswords.com:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://lt.sckb1203.xyz:35455/itv/6000000001000009954.m3u8?cdn=wasusyt
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226391/index.m3u8
安徽卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000514
安徽卫视,http://wouu.net:9977/udp/239.93.1.106:5140
安徽卫视,http://www.furymax.top:85/rtp/239.69.1.70:10060
安徽卫视,http://yubox.xyz/php/lngd.php?id=096
安徽卫视,http://yuniptv117.chinayungu.cn:6666/live/ahws/index.m3u8$黑龙江电信酒店
安徽卫视,http://yuniptvunjr.chinayungu.cn:2018/live/ahws/index.m3u8$黑龙江电信酒店
安徽卫视,rtp://225.1.4.87:1116$河南联通酒店
安微卫视,http://118.212.169.134/pltv/88888888/224/3221226856/index.m3u8$江西联通酒店
安微卫视,http://123.13.245.4:7000/hls/93/index.m3u8$河南联通酒店
澳门卫视,http://stream.mastvnet.com/mstv/sd/live.m3u8$江西联通酒店
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226450/index.m3u8
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8
北京卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225673/2/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225674/2/index.m3u8
北京卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000302/index.m3u8?
北京卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000302/index.m3u8?IASHttpSessionId=
北京卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181361BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUVKcU8XeU8C9ZEn2TN9C%2BRcwoDIwMxbrlyyVy9x6ZDKnfS6nBeQejvigwfjRd2x%2BU7thmluKAkd%2BIGySvIyq4AU
北京卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000031556/1.m3u8
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/index.m3u8
北京卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?key=tvbox6_com
北京卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000173/index.m3u8?
北京卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226161/index.m3u8
北京卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226739/index.m3u8
北京卫视,http://101.65.32.9:9901/tsfile/live/0016_1.m3u8
北京卫视,http://101.65.33.182:9901/tsfile/live/0016_1.m3u8
北京卫视,http://101.66.199.237:9901/tsfile/live/0016_1.m3u8
北京卫视,http://101.66.199.35:9901/tsfile/live/0016_1.m3u8
北京卫视,http://103.116.245.163/sxg/sxg.php?id=/bjwsH265_4000.m3u8
北京卫视,http://111.202.12.159:8080/rtp/239.3.1.241:8000
北京卫视,http://111.230.30.193/php/lyd.php?id=6450
北京卫视,http://111.8.242.126:9999/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
北京卫视,http://113.111.16.104:8888/udp/239.77.0.51:5146$广东电信组播
北京卫视,http://113.111.16.104:8888/udp/239.77.0.91:5146$广东电信组播
北京卫视,http://113.111.16.104:8888/udp/239.77.1.14:5146$广东电信组播
北京卫视,http://113.111.16.104:8888/udp/239.77.1.151:5146$广东电信组播
北京卫视,http://113.111.16.104:8888/udp/239.77.1.4:5146$广东电信组播
北京卫视,http://113.195.172.192:808/udp/239.3.3.30:10001$江西联通酒店
北京卫视,http://113.195.172.192:808/udp/239.3.3.76:10001$江西联通酒店
北京卫视,http://113.220.234.101:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
北京卫视,http://113.233.186.240:8888/rtp/232.0.0.117:1234$辽宁联通组播
北京卫视,http://115.204.44.211:8000/udp/233.50.200.179:5140$浙江电信组播
北京卫视,http://115.204.44.211:8000/udp/233.50.201.107:5140$浙江电信组播
北京卫视,http://115.204.44.211:8000/udp/233.50.201.40:5140$浙江电信组播
北京卫视,http://115.221.91.210:7777/udp/233.50.200.179:5140$浙江电信组播
北京卫视,http://115.221.91.210:7777/udp/233.50.201.107:5140$浙江电信组播
北京卫视,http://115.221.91.210:7777/udp/233.50.201.40:5140$浙江电信组播
北京卫视,http://117.69.50.159:8888/rtp/238.1.78.162:7168$安徽电信组播
北京卫视,http://117.69.50.232:8888/rtp/238.1.78.162:7168$安徽电信组播
北京卫视,http://117.92.190.96:8686/rtp/239.49.1.33:6000$江苏电信组播
北京卫视,http://117.92.190.96:8686/rtp/239.49.8.141:6000$江苏电信组播
北京卫视,http://118.212.169.134/pltv/88888888/224/3221226479/index.m3u8$江西联通酒店
北京卫视,http://118.79.113.132:6001/rtp/226.0.2.177:9328$山西联通组播
北京卫视,http://118.79.113.132:6001/rtp/226.0.2.39:8224$山西联通组播
北京卫视,http://119.123.79.35:9600/hls/37/index.m3u8$广东电信酒店
北京卫视,http://119.98.133.74:4022/rtp/239.254.96.141:8920$湖北电信组播
北京卫视,http://120.0.8.181:8086/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
北京卫视,http://120.224.178.16:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$山东移动酒店
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8
北京卫视,http://120.76.248.139/live/otvgd/24.m3u8?bt=2300
北京卫视,http://121.232.178.93:5000/tsfile/live/0001_6.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
北京卫视,http://121.24.98.45:8090/hls/32/index.m3u8$河北联通酒店
北京卫视,http://123.10.77.114:808/hls/36/index.m3u8$河南联通酒店
北京卫视,http://123.13.245.4:7000/hls/91/index.m3u8$河南联通酒店
北京卫视,http://125.118.124.3:8888/udp/233.50.200.179:5140$浙江电信组播
北京卫视,http://125.118.124.3:8888/udp/233.50.201.107:5140$浙江电信组播
北京卫视,http://125.118.124.3:8888/udp/233.50.201.40:5140$浙江电信组播
北京卫视,http://125.118.83.179:8888/udp/233.50.200.179:5140$浙江电信组播
北京卫视,http://125.118.83.179:8888/udp/233.50.201.107:5140$浙江电信组播
北京卫视,http://125.118.83.179:8888/udp/233.50.201.40:5140$浙江电信组播
北京卫视,http://125.82.171.210:8888/rtp/235.254.198.21:1360$重庆电信组播
北京卫视,http://125.82.171.210:8888/rtp/235.254.198.66:1540$重庆电信组播
北京卫视,http://14.155.205.221:4022/udp/239.77.0.51:5146$广东电信组播
北京卫视,http://14.155.205.221:4022/udp/239.77.0.91:5146$广东电信组播
北京卫视,http://14.155.205.221:4022/udp/239.77.1.14:5146$广东电信组播
北京卫视,http://14.155.205.221:4022/udp/239.77.1.151:5146$广东电信组播
北京卫视,http://14.155.205.221:4022/udp/239.77.1.4:5146$广东电信组播
北京卫视,http://14.204.46.201:9901/tsfile/live/0122_1.m3u8
北京卫视,http://171.213.135.174:8888/udp/239.93.0.180:5140$四川电信组播
北京卫视,http://171.213.135.174:8888/udp/239.93.1.66:5140$四川电信组播
北京卫视,http://175.0.92.50:9000/udp/239.76.246.184:1234$湖南电信组播
北京卫视,http://175.0.92.50:9000/udp/239.76.253.184:9000$湖南电信组播
北京卫视,http://182.122.72.98:8089/hls/33/index.m3u8$河南联通酒店
北京卫视,http://183.184.151.145:8005/rtp/226.0.2.177:9328$山西联通组播
北京卫视,http://183.184.151.145:8005/rtp/226.0.2.39:8224$山西联通组播
北京卫视,http://183.3.134.56:9901/tsfile/live/0122_1.m3u8?key=txiptv
北京卫视,http://1b6467f415.iok.la:9931/tsfile/live/1063_1.m3u8
北京卫视,http://211.149.143.188:88/hls/47/index.m3u8$四川电信酒店
北京卫视,http://211.97.63.3:801/pltv/88888973/224/3221225706/10000100000000060000000000334665_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8,0,7889,0,0&accountinfo=ql9tlkiyszmx/opsog6mnavykocscae4hrx9vo6puxgxw3qz5pmje9vqmpxjleht0qddt6iku9j92y9vvzxnz1yke1kyzfvmxpe4nzwhgpnu5mvbllztckxeunvyc9k:20200814173311,end&guardenctype=2$广东联通酒店
北京卫视,http://218.24.193.146:808/rtp/232.0.0.117:1234$辽宁联通组播
北京卫视,http://218.29.135.4:4000/rtp/225.1.4.21:1050
北京卫视,http://218.29.135.4:4000/rtp/225.1.4.81:1110
北京卫视,http://218.76.32.193:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$吉林电信酒店
北京卫视,http://222.84.192.233:8181/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
北京卫视,http://27.10.226.7:8005/udp/225.0.4.78:7980$重庆联通组播
北京卫视,http://39.134.19.19:80/dbiptv.sn.chinamobile.com/pltv/88888893/224/3221226222/index.m3u8$湖南联通酒店
北京卫视,http://43.138.11.122/cq/yh.php?id=G_BEIJING-CQ
北京卫视,http://49.77.1.197:8888/rtp/239.49.1.33:6000$江苏电信组播
北京卫视,http://49.77.1.197:8888/rtp/239.49.8.141:6000$江苏电信组播
北京卫视,http://58.19.38.162:9901/tsfile/live/1017_1.m3u8?key=tvbox6_com&playlive=1&authid=0
北京卫视,http://58.215.231.58/live2.rxip.sc96655.com/live/bjwsH265_4000.m3u8
北京卫视,http://58.215.231.60/live2.rxip.sc96655.com/live/bjwsH265_4000.m3u8
北京卫视,http://58.215.231.9/live2.rxip.sc96655.com/live/bjwsH265_4000.m3u8
北京卫视,http://58.216.99.148:80/live2.rxip.sc96655.com/live/bjwsH265_4000.m3u8
北京卫视,http://58.248.112.203:8006/GD_CUCC/G_BEIJING-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKn6pFJlsKFX2elUkY7G9Wuaj1MVb5sXKFIg1u28lIJn0
北京卫视,http://58.254.14.118:808/hls/22/index.m3u8$广东联通酒店
北京卫视,http://59.173.183.242:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$湖北电信酒店
北京卫视,http://59.173.243.210:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$湖北电信酒店
北京卫视,http://60.12.183.46:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://60.220.167.99:8082/rtp/226.0.2.177:9328
北京卫视,http://60.220.167.99:8082/rtp/226.0.2.39:8224
北京卫视,http://60.220.167.99:8083/rtp/226.0.2.177:9328
北京卫视,http://60.220.167.99:8083/rtp/226.0.2.39:8224
北京卫视,http://60.220.167.99:8085/rtp/226.0.2.177:9328
北京卫视,http://60.220.167.99:8085/rtp/226.0.2.39:8224
北京卫视,http://60.4.229.115:808/hls/21/index.m3u8$河北联通酒店
北京卫视,http://60.4.229.115:808/udp/239.3.3.21:10001$河北联通酒店
北京卫视,http://60.4.229.175:808/hls/21/index.m3u8$河北联通酒店
北京卫视,http://60.4.229.175:808/udp/239.3.3.21:10001$河北联通酒店
北京卫视,http://60.4.229.203:808/hls/21/index.m3u8$河北联通酒店
北京卫视,http://60.4.229.203:808/udp/239.3.3.21:10001$河北联通酒店
北京卫视,http://60.9.236.3:50003/hls/38/index.m3u8$河北联通酒店
北京卫视,http://61.138.128.226:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通酒店
北京卫视,http://61.173.144.157:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
北京卫视,http://9.9.9.9/live/bjws/index.m3u8#http://9.9.9.9/live/bjws/index.m3u8$黑龙江电信酒店
北京卫视,http://9.9.9.9/live/bjws/index.m3u8$黑龙江电信酒店
北京卫视,http://9.9.9.9/live/bjws/index.m3u8$黑龙江电信酒店
北京卫视,http://9.9.9.9/live/bjws/index.m3u8$黑龙江电信酒店
北京卫视,http://9.9.9.9/live/bjws/index.m3u8$黑龙江电信酒店
北京卫视,http://fangke.blueswords.com:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://lt.sckb1203.xyz:35455/itv/1000000005000265027.m3u8?cdn=ystenlive
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226450/index.m3u8
北京卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000516
北京卫视,http://wouu.net:9977/udp/239.93.0.180:5140
北京卫视,http://www.furymax.top:85/rtp/239.254.96.141:8920
北京卫视,http://yubox.xyz/php/lngd.php?id=083
北京卫视,http://yuniptv117.chinayungu.cn:6666/live/bjws/index.m3u8$黑龙江电信酒店
北京卫视,http://yuniptvunjr.chinayungu.cn:2018/live/bjws/index.m3u8$黑龙江电信酒店
北京卫视,rtp://@239.16.10.10:2000$河南联通酒店
兵团卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
兵团卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000071/index.m3u8?IASHttpSessionId=
兵团卫视,http://[2409:8087:74d9:21::4]:80/270000001128/index.m3u8?cmcc_cid=9900000059
兵团卫视,http://111.202.12.159:8080/rtp/239.3.1.144:4120
兵团卫视,http://111.8.242.126:9999/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
兵团卫视,http://113.195.172.192:808/udp/239.3.3.127:10001$江西联通酒店
兵团卫视,http://113.195.172.192:808/udp/239.3.3.59:10001$江西联通酒店
兵团卫视,http://113.233.186.240:8888/rtp/232.0.0.67:1234$辽宁联通组播
兵团卫视,http://115.204.44.211:8000/udp/233.50.201.72:5140$浙江电信组播
兵团卫视,http://115.221.91.210:7777/udp/233.50.201.72:5140$浙江电信组播
兵团卫视,http://117.69.50.159:8888/rtp/238.1.78.104:6704$安徽电信组播
兵团卫视,http://117.69.50.232:8888/rtp/238.1.78.104:6704$安徽电信组播
兵团卫视,http://118.212.169.134/pltv/88888888/224/3221226469/index.m3u8$江西联通酒店
兵团卫视,http://118.79.113.132:6001/rtp/226.0.2.62:8408$山西联通组播
兵团卫视,http://121.24.98.45:8090/hls/54/index.m3u8$河北联通酒店
兵团卫视,http://125.118.124.3:8888/udp/233.50.201.72:5140$浙江电信组播
兵团卫视,http://125.118.83.179:8888/udp/233.50.201.72:5140$浙江电信组播
兵团卫视,http://171.213.135.174:8888/udp/239.93.42.43:5140$四川电信组播
兵团卫视,http://183.184.151.145:8005/rtp/226.0.2.62:8408$山西联通组播
兵团卫视,http://1b6467f415.iok.la:9931/tsfile/live/1092_1.m3u8
兵团卫视,http://211.149.143.188:88/hls/110/index.m3u8$四川电信酒店
兵团卫视,http://211.97.63.3:801/pltv/88888973/224/3221225696/10000100000000060000000000334045_0.smil/01.m3u8?fmt=ts2hls,744,01.m3u8,0,2504,0,0&accountinfo=ql9tlkiyszmx/opsog6mnavykocscae4hrx9vo6puxgxw3qz5pmje9vqmpxjleht0qddt6iku9j92y9vvzxnz1yke1kyzfvmxpe4nzwhgn3tmlhph/ylbk48riwu4o:20200814173311,end&guardenctype=2$广东联通酒店
兵团卫视,http://218.24.193.146:808/rtp/232.0.0.67:1234$辽宁联通组播
兵团卫视,http://218.29.135.4:4000/rtp/225.1.4.97:1126
兵团卫视,http://219.159.194.4:8181/tsfile/live/0115_1.m3u8
兵团卫视,http://219.159.194.66:8181/tsfile/live/0115_1.m3u8
兵团卫视,http://219.159.194.83:8181/tsfile/live/0115_1.m3u8
兵团卫视,http://222.218.158.217:8181/tsfile/live/0115_1.m3u8
兵团卫视,http://222.84.192.233:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
兵团卫视,http://223.166.234.114:7777/tsfile/live/0115_1.m3u8
兵团卫视,http://39.134.19.35:80/dbiptv.sn.chinamobile.com/pltv/88888893/224/3221226214/index.m3u8$湖南联通酒店
兵团卫视,http://43.138.11.122/cq/yh.php?id=G_BINGTUAN
兵团卫视,http://58.215.231.58/live2.rxip.sc96655.com/live/btws_4000.m3u8
兵团卫视,http://58.215.231.60/live2.rxip.sc96655.com/live/btws_4000.m3u8
兵团卫视,http://58.215.231.9/live2.rxip.sc96655.com/live/btws_4000.m3u8
兵团卫视,http://58.254.14.118:808/hls/505/index.m3u8$广东联通酒店
兵团卫视,http://59.173.183.242:9901/tsfile/live/0005_2.m3u8?key=txiptv&playlive=1&authid=0$湖北电信酒店
兵团卫视,http://60.220.167.99:8082/rtp/226.0.2.62:8408
兵团卫视,http://60.220.167.99:8083/rtp/226.0.2.62:8408
兵团卫视,http://60.220.167.99:8085/rtp/226.0.2.62:8408
兵团卫视,http://61.138.128.226:19901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$吉林联通酒店
兵团卫视,http://9.9.9.9/live/btws/index.m3u8$黑龙江电信酒店
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
兵团卫视,http://wouu.net:9977/udp/239.93.42.43:5140
大湾区卫视,http://113.109.249.90:9999/udp/239.77.0.215:5146
大湾区卫视,http://113.109.249.90:9999/udp/239.77.1.12:5146
大湾区卫视,http://113.111.16.104:8888/udp/239.77.0.215:5146$广东电信组播
大湾区卫视,http://113.111.16.104:8888/udp/239.77.0.9:5146$广东电信组播
大湾区卫视,http://113.111.16.104:8888/udp/239.77.1.12:5146$广东电信组播
大湾区卫视,http://14.155.205.221:4022/udp/239.77.0.215:5146$广东电信组播
大湾区卫视,http://14.155.205.221:4022/udp/239.77.0.9:5146$广东电信组播
大湾区卫视,http://14.155.205.221:4022/udp/239.77.1.12:5146$广东电信组播
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8
大湾区卫视,http://tvbox6.icu/tv/dwqws.m3u8
东方卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
东方卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226345/index.m3u8
东方卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226345/index.m3u8
东方卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226345/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225658/2/index.m3u8
东方卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225659/2/index.m3u8
东方卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000309/index.m3u8?
东方卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000309/index.m3u8?IASHttpSessionId=
东方卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111131BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUaKz9fMrAi6%2FC6MZg8Mm9JQwoDIwMxbrlyyVy9x6ZDKnJ1LnEAwl4s1JgSBXbCxhRiWmveR7x9HhnhsF9G%2Bd4f8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/index.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010219/1.m3u8
东方卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226155/index.m3u8
东方卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226735/index.m3u8
东方卫视,http://[2409:8087:74f0:22::4]:6610/270000001128/9900000518/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000518
东方卫视,http://1.24.190.98:10080/hls/66/index.m3u8
东方卫视,http://101.65.32.9:9901/tsfile/live/0018_1.m3u8
东方卫视,http://101.65.33.182:9901/tsfile/live/0018_1.m3u8
东方卫视,http://101.65.33.233:9901/tsfile/live/0018_1.m3u8
东方卫视,http://101.66.199.237:9901/tsfile/live/0018_1.m3u8
东方卫视,http://103.116.245.163/sxg/sxg.php?id=/dfwsH265_4000.m3u8
东方卫视,http://107.148.130.31:15826/tw/mk592.php?id=70
东方卫视,http://111.202.12.159:8080/rtp/239.3.1.136:8032
东方卫视,http://111.8.242.126:9999/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
东方卫视,http://113.111.16.104:8888/udp/239.77.0.49:5146$广东电信组播
东方卫视,http://113.111.16.104:8888/udp/239.77.0.98:5146$广东电信组播
东方卫视,http://113.111.16.104:8888/udp/239.77.1.156:5146$广东电信组播
东方卫视,http://113.111.16.104:8888/udp/239.77.1.218:5146$广东电信组播
东方卫视,http://113.111.16.104:8888/udp/239.77.1.48:5146$广东电信组播
东方卫视,http://113.195.172.192:808/udp/239.3.3.81:10001$江西联通酒店
东方卫视,http://113.195.172.192:808/udp/239.3.3.95:10001$江西联通酒店
东方卫视,http://113.220.234.101:9999/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
东方卫视,http://115.204.44.211:8000/udp/233.50.200.146:5140$浙江电信组播
东方卫视,http://115.204.44.211:8000/udp/233.50.200.248:5140$浙江电信组播
东方卫视,http://115.204.44.211:8000/udp/233.50.201.125:5140$浙江电信组播
东方卫视,http://115.204.44.211:8000/udp/233.50.201.68:5140$浙江电信组播
东方卫视,http://115.221.91.210:7777/udp/233.50.200.146:5140$浙江电信组播
东方卫视,http://115.221.91.210:7777/udp/233.50.200.248:5140$浙江电信组播
东方卫视,http://115.221.91.210:7777/udp/233.50.201.125:5140$浙江电信组播
东方卫视,http://115.221.91.210:7777/udp/233.50.201.68:5140$浙江电信组播
东方卫视,http://117.69.50.159:8888/rtp/238.1.78.163:7176$安徽电信组播
东方卫视,http://117.69.50.232:8888/rtp/238.1.78.163:7176$安徽电信组播
东方卫视,http://117.92.190.96:8686/rtp/239.49.1.32:6000$江苏电信组播
东方卫视,http://117.92.190.96:8686/rtp/239.49.8.140:6000$江苏电信组播
东方卫视,http://118.212.169.134/pltv/88888888/224/3221226489/index.m3u8$江西联通酒店
东方卫视,http://118.79.113.132:6001/rtp/226.0.2.175:9312$山西联通组播
东方卫视,http://118.79.113.132:6001/rtp/226.0.2.34:8184$山西联通组播
东方卫视,http://119.98.133.74:4022/rtp/239.254.96.142:8926$湖北电信组播
东方卫视,http://119.98.133.74:4022/rtp/239.69.1.173:10674$湖北电信组播
东方卫视,http://120.0.8.181:8086/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
